"idcompany","country","channel","profile","idcompany-2","registrationdate","planname","paymentfrequency","lastpaidplan","firstpaymentdate","retirementdate","avgmoninvoices","avgmonbilling","users","downloadreports","helprequests"
6047,"COL","Digital","Independiente",6047,"2020-09-05","pyme","6",NULL,"2020-11-29",NULL,1830,8369,"4","8","0"
6048,"COL","Digital","Empresario",6048,"2021-11-20","pro","6",NULL,"2022-01-07",NULL,492,9924,"3","3","10"
6049,"COL","Digital","Independiente",6049,"2021-01-22","pyme","6",NULL,"2021-02-19",NULL,1186,3938,"1","9","4"
6050,"COL","Digital","Contador",6050,"2022-02-17","pyme","12",NULL,"2022-03-17",NULL,195,4840,"7","6","1"
6051,"COL","Digital","Contador",6051,"2022-03-11","pyme","6",NULL,"2022-03-26",NULL,69,5863,"2","4","9"
6052,"COL","Digital","Empresario",6052,"2021-04-04","pyme","12",NULL,"2021-04-05",NULL,2518,9239,"9","10","8"
6053,"COL","Digital","Contador",6053,"2020-12-21","pyme","12",NULL,"2021-04-04",NULL,9,1132,"6","9","10"
6054,"COL","Digital","Empresario",6054,"2019-07-30","pyme","6",NULL,"2019-08-13",NULL,160,8374,"4","6","9"
6055,"COL","Digital","Empresario",6055,"2020-02-04","pyme","6",NULL,"2020-07-03",NULL,967,3285,"10","7","10"
6056,"COL","Digital","Independiente",6056,"2021-09-18","pyme","6",NULL,"2021-11-12",NULL,763,1823,"3","1","10"
6057,"COL","Digital","Empresario",6057,"2021-03-10","consulta","12","plus","2021-03-11","2021-08-30",1980,7031,"1","2","1"
6058,"COL","Digital","Independiente",6058,"2020-11-27","pyme","6",NULL,"2021-01-01",NULL,1373,5868,"1","4","5"
6059,"COL","Digital","Empresario",6059,"2022-03-19","consulta","6","pyme","2022-05-30","2023-08-29",5,2614,"5","0","6"
6060,"COL","Digital","Contador",6060,"2020-01-24","pyme","12",NULL,"2020-03-14",NULL,1211,1097,"9","1","10"
6061,"COL","Digital","Empresario",6061,"2021-06-01","pro","12",NULL,"2021-07-29",NULL,1884,6993,"3","3","0"
6062,"COL","Digital","Empresario",6062,"2020-03-15","pyme","12",NULL,"2020-06-30",NULL,23,3144,"9","8","6"
6063,"COL","Digital","Empresario",6063,"2020-04-18","plus","12",NULL,"2020-06-04",NULL,370,8631,"9","5","2"
6064,"COL","Digital","Independiente",6064,"2019-04-29","pyme","6",NULL,"2019-06-26",NULL,35,8029,"3","2","7"
6065,"COL","Digital","Independiente",6065,"2020-03-21","consulta","12",NULL,NULL,NULL,15,4182,"6","6","2"
6066,"COL","Digital","Empresario",6066,"2019-12-15","pyme","12",NULL,"2020-01-18",NULL,317,8918,"10","5","3"
6067,"COL","Digital","Independiente",6067,"2019-03-05","pro","12",NULL,"2019-03-06",NULL,459,5432,"3","8","9"
6068,"COL","Digital","Independiente",6068,"2022-03-23","pro","6",NULL,"2022-03-24",NULL,25,3699,"6","8","9"
6069,"COL","Digital","Contador",6069,"2019-03-28","pyme","6",NULL,"2019-06-02",NULL,8,7859,"2","5","0"
6070,"COL","Digital","Contador",6070,"2020-06-14","consulta","12","plus","2020-07-26","2020-09-03",2764,7221,"2","5","10"
6071,"COL","Digital","Empresario",6071,"2021-08-22","pyme","12",NULL,"2021-08-23",NULL,19,3604,"3","10","10"
6072,"COL","Digital","Contador",6072,"2020-09-14","plus","12",NULL,"2020-12-30",NULL,279,4039,"5","6","7"
6073,"COL","Digital","Empresario",6073,"2019-11-04","pyme","12",NULL,"2020-02-03",NULL,2204,7356,"9","2","1"
6074,"COL","Digital","Contador",6074,"2020-11-26","pyme","12",NULL,"2020-11-27",NULL,9,4013,"8","7","5"
6075,"COL","Digital","Empresario",6075,"2019-03-14","pro","6",NULL,"2019-03-15",NULL,22,2479,"6","6","8"
6076,"COL","Digital","Contador",6076,"2020-08-15","consulta","12","pyme","2020-10-28","2021-03-02",13,9888,"9","0","2"
6077,"COL","Digital","Independiente",6077,"2021-05-16","pro","12",NULL,"2021-05-27",NULL,398,2087,"10","7","9"
6078,"COL","Digital","Empresario",6078,"2021-07-01","pyme","12",NULL,"2021-09-04",NULL,82,3764,"1","3","9"
6079,"COL","Digital","Empresario",6079,"2020-05-12","plus","6",NULL,"2020-05-13",NULL,2873,9113,"3","0","7"
6080,"COL","Digital","Contador",6080,"2021-11-28","consulta","12","pro","2022-01-15","2022-03-11",366,1305,"8","1","6"
6081,"COL","Digital","Empresario",6081,"2019-07-27","pyme","12",NULL,"2019-07-28",NULL,144,4270,"8","10","3"
6082,"COL","Digital","Empresario",6082,"2019-07-21","pro","12",NULL,"2019-11-27",NULL,410,4088,"5","1","5"
6083,"COL","Digital","Contador",6083,"2019-09-13","pyme","12",NULL,"2019-10-18",NULL,114,7032,"8","4","9"
6084,"COL","Digital","Empresario",6084,"2019-11-13","pyme","6",NULL,"2019-11-25",NULL,26,4307,"8","9","9"
6085,"COL","Digital","Contador",6085,"2019-12-17","pro","12",NULL,"2020-02-16",NULL,386,9524,"4","3","8"
6086,"COL","Digital","Empresario",6086,"2019-04-30","pro","12",NULL,"2019-07-14",NULL,11,6355,"1","6","6"
6087,"COL","Digital","Contador",6087,"2019-08-23","consulta","6","pyme","2019-12-07","2020-04-15",8,5815,"3","10","6"
6088,"COL","Digital","Empresario",6088,"2019-05-17","pyme","12",NULL,"2019-07-24",NULL,43,6367,"2","9","10"
6089,"COL","Digital","Contador",6089,"2021-12-19","pyme","6",NULL,"2022-02-18",NULL,13,4235,"7","5","1"
6090,"COL","Digital","Empresario",6090,"2019-11-08","plus","6",NULL,"2020-01-09",NULL,487,3902,"2","1","3"
6091,"COL","Digital","Empresario",6091,"2019-04-27","consulta","12","plus","2019-04-28","2019-07-28",717,3949,"8","2","8"
6092,"COL","Digital","Contador",6092,"2020-04-18","consulta","12","pro","2020-04-19","2020-08-06",480,1588,"1","0","3"
6093,"COL","Digital","Empresario",6093,"2019-07-08","pyme","12",NULL,"2019-09-07",NULL,1218,2458,"8","4","6"
6094,"COL","Digital","Empresario",6094,"2019-03-16","pyme","12",NULL,"2019-04-06",NULL,411,2833,"2","10","5"
6095,"COL","Digital","Independiente",6095,"2020-04-25","pyme","12",NULL,"2020-04-26",NULL,313,6604,"2","4","10"
6096,"COL","Digital","Independiente",6096,"2020-02-16","pyme","12",NULL,"2020-05-21",NULL,775,8750,"1","6","5"
6097,"COL","Digital","Empresario",6097,"2021-06-26","pyme","12",NULL,"2021-07-29",NULL,392,5550,"6","7","7"
6098,"COL","Digital","Independiente",6098,"2020-06-14","pyme","12",NULL,"2020-06-15",NULL,40,6297,"1","4","9"
6099,"COL","Digital","Independiente",6099,"2021-03-03","pyme","6",NULL,"2021-04-07",NULL,402,7402,"5","10","5"
6100,"COL","Digital","Empresario",6100,"2021-03-08","pyme","6",NULL,"2021-05-04",NULL,40,3204,"7","4","9"
6101,"COL","Digital","Contador",6101,"2019-12-07","pyme","6",NULL,"2020-03-11",NULL,1715,3014,"6","9","8"
6102,"COL","Digital","Empresario",6102,"2021-08-29","pyme","6",NULL,"2021-08-30",NULL,1727,8439,"8","2","3"
6103,"COL","Digital","Empresario",6103,"2019-05-18","pyme","12",NULL,"2019-06-12",NULL,10,6343,"1","3","5"
6104,"COL","Digital","Empresario",6104,"2020-10-12","consulta","12",NULL,NULL,NULL,11,2599,"6","9","8"
6105,"COL","Digital","Contador",6105,"2020-12-05","consulta","12","pyme","2021-01-04","2021-03-15",19,4665,"4","2","8"
6106,"COL","Digital","Independiente",6106,"2021-04-15","plus","6",NULL,"2021-05-01",NULL,9,8372,"3","3","4"
6107,"COL","Digital","Empresario",6107,"2022-01-09","plus","12",NULL,"2022-01-10",NULL,359,6803,"6","7","4"
6108,"COL","Digital","Independiente",6108,"2020-10-23","pyme","12",NULL,"2020-10-29",NULL,44,8726,"1","0","10"
6109,"COL","Digital","Empresario",6109,"2022-02-27","pro","12",NULL,"2022-03-07",NULL,210,4541,"2","9","10"
6110,"COL","Digital","Empresario",6110,"2019-05-21","pyme","12",NULL,"2019-07-26",NULL,2660,5278,"8","3","8"
6111,"COL","Digital","Empresario",6111,"2019-04-30","consulta","6",NULL,NULL,NULL,59,8806,"2","7","5"
6112,"COL","Digital","Independiente",6112,"2019-03-07","consulta","6",NULL,NULL,NULL,41,1000,"5","3","6"
6113,"COL","Digital","Empresario",6113,"2022-01-13","pro","6",NULL,"2022-02-06",NULL,42,5531,"5","4","2"
6114,"COL","Digital","Independiente",6114,"2021-10-11","consulta","6","plus","2021-12-01","2022-01-02",1755,7720,"9","7","9"
6115,"COL","Digital","Independiente",6115,"2019-03-29","pyme","12",NULL,"2019-05-16",NULL,2223,8257,"9","5","6"
6116,"COL","Digital","Empresario",6116,"2019-05-29","consulta","12",NULL,NULL,NULL,45,6974,"3","3","4"
6117,"COL","Digital","Empresario",6117,"2020-06-03","pyme","12",NULL,"2020-08-17",NULL,17,3757,"3","7","10"
6118,"COL","Digital","Empresario",6118,"2019-02-23","pyme","12",NULL,"2019-05-16",NULL,1469,7159,"2","10","1"
6119,"COL","Digital","Contador",6119,"2019-02-02","consulta","6","pro","2019-02-24","2020-01-27",391,9110,"4","7","8"
6120,"COL","Digital","Independiente",6120,"2020-11-01","pyme","12",NULL,"2020-11-02",NULL,418,1858,"2","4","0"
6121,"COL","Digital","Independiente",6121,"2020-11-01","pyme","12",NULL,"2020-11-02",NULL,1310,6154,"9","7","6"
6122,"COL","Digital","Empresario",6122,"2020-03-15","plus","12",NULL,"2020-03-23",NULL,430,2607,"3","0","3"
6123,"COL","Digital","Empresario",6123,"2021-06-14","pyme","12",NULL,"2021-06-15",NULL,706,5313,"6","0","6"
6124,"COL","Digital","Empresario",6124,"2022-01-26","consulta","12",NULL,NULL,NULL,55,7911,"5","9","9"
6125,"COL","Digital","Independiente",6125,"2020-06-23","pyme","12",NULL,"2020-09-08",NULL,343,6645,"10","5","6"
6126,"COL","Digital","Independiente",6126,"2020-06-25","pro","6",NULL,"2020-08-16",NULL,49,7169,"3","4","10"
6127,"COL","Digital","Independiente",6127,"2021-12-27","pyme","6",NULL,"2022-02-21",NULL,865,5997,"7","6","8"
6128,"COL","Digital","Empresario",6128,"2019-02-18","pyme","6",NULL,"2019-03-07",NULL,2414,9802,"7","4","8"
6129,"COL","Digital","Empresario",6129,"2021-11-14","consulta","12","pyme","2022-01-10","2022-04-19",29,5490,"2","7","1"
6130,"COL","Digital","Empresario",6130,"2021-04-08","pyme","6",NULL,"2021-04-09",NULL,153,3398,"8","1","10"
6131,"COL","Digital","Independiente",6131,"2020-09-18","consulta","6",NULL,NULL,NULL,31,2267,"6","2","1"
6132,"COL","Digital","Empresario",6132,"2021-04-18","pro","6",NULL,"2021-04-19",NULL,258,7267,"6","5","8"
6133,"COL","Digital","Contador",6133,"2022-02-26","consulta","12","plus","2022-03-10","2023-05-28",1326,8208,"1","4","0"
6134,"COL","Digital","Empresario",6134,"2021-07-28","pyme","12",NULL,"2021-07-29",NULL,2,2853,"9","10","0"
6135,"COL","Digital","Independiente",6135,"2021-11-09","pyme","12",NULL,"2021-11-11",NULL,403,6474,"5","2","0"
6136,"COL","Digital","Independiente",6136,"2019-08-22","consulta","6","pro","2019-09-05","2019-11-02",140,2724,"5","9","1"
6137,"COL","Digital","Independiente",6137,"2022-02-02","consulta","6","plus","2022-02-03","2022-07-26",2104,1350,"3","5","0"
6138,"COL","Digital","Empresario",6138,"2019-08-13","pyme","12",NULL,"2019-10-11",NULL,2608,7005,"5","1","10"
6139,"COL","Digital","Independiente",6139,"2020-07-18","consulta","6","pro","2020-11-04","2021-02-06",358,1853,"3","5","4"
6140,"COL","Digital","Empresario",6140,"2021-12-20","consulta","6","pyme","2022-01-03","2022-01-03",40,7543,"3","3","5"
6141,"COL","Digital","Independiente",6141,"2022-02-15","pro","6",NULL,"2022-04-15",NULL,50,6999,"9","10","8"
6142,"COL","Digital","Independiente",6142,"2019-03-19","pro","12",NULL,"2019-03-20",NULL,473,4704,"4","3","4"
6143,"COL","Digital","Empresario",6143,"2019-10-17","pyme","12",NULL,"2020-01-30",NULL,316,3494,"10","5","0"
6144,"COL","Digital","Empresario",6144,"2019-01-06","pyme","12",NULL,"2019-02-16",NULL,31,3577,"10","10","9"
6145,"COL","Digital","Empresario",6145,"2019-02-21","pyme","12",NULL,"2019-04-21",NULL,140,7849,"7","4","0"
6146,"COL","Digital","Empresario",6146,"2020-05-07","pyme","12",NULL,"2020-05-31",NULL,9,2408,"6","5","9"
6147,"COL","Digital","Independiente",6147,"2020-09-03","pyme","6",NULL,"2020-10-10",NULL,276,4324,"5","6","2"
6148,"COL","Digital","Contador",6148,"2021-06-01","pyme","12",NULL,"2021-08-01",NULL,320,8921,"1","9","0"
6149,"COL","Digital","Empresario",6149,"2021-02-13","pro","6",NULL,"2021-04-04",NULL,225,6242,"6","2","3"
6150,"COL","Digital","Contador",6150,"2022-03-29","pro","12",NULL,"2022-07-28",NULL,136,4554,"6","7","2"
6151,"COL","Digital","Empresario",6151,"2021-10-11","pyme","6",NULL,"2021-11-03",NULL,377,6204,"2","2","1"
6152,"COL","Digital","Contador",6152,"2021-03-07","pyme","6",NULL,"2021-03-24",NULL,109,8175,"5","7","1"
6153,"COL","Digital","Empresario",6153,"2021-09-07","pyme","6",NULL,"2021-10-12",NULL,255,8534,"8","6","8"
6154,"COL","Digital","Empresario",6154,"2021-03-24","pyme","6",NULL,"2021-04-01",NULL,36,6270,"6","3","0"
6155,"COL","Digital","Contador",6155,"2019-05-28","pyme","12",NULL,"2019-06-13",NULL,315,5558,"5","2","9"
6156,"COL","Digital","Empresario",6156,"2022-01-17","consulta","12","pro","2022-03-04","2024-02-02",144,7893,"4","2","1"
6157,"COL","Digital","Contador",6157,"2021-05-27","pyme","6",NULL,"2021-07-18",NULL,334,7518,"8","3","8"
6158,"COL","Digital","Contador",6158,"2019-05-07","pro","6",NULL,"2019-05-08",NULL,2321,7401,"8","7","6"
6159,"COL","Digital","Empresario",6159,"2019-12-22","pyme","6",NULL,"2020-02-03",NULL,25,8872,"4","7","8"
6160,"COL","Digital","Empresario",6160,"2019-06-19","pyme","6",NULL,"2019-10-01",NULL,270,9197,"1","4","9"
6161,"COL","Digital","Contador",6161,"2019-07-05","pro","12",NULL,"2019-07-06",NULL,319,1381,"4","7","4"
6162,"COL","Digital","Independiente",6162,"2021-09-07","consulta","12",NULL,NULL,NULL,15,7350,"3","4","9"
6163,"COL","Digital","Empresario",6163,"2019-02-23","pyme","6",NULL,"2019-05-18",NULL,420,6399,"8","6","3"
6164,"COL","Digital","Contador",6164,"2022-03-01","consulta","6","pro","2022-03-02","2022-05-03",104,9385,"5","7","4"
6165,"COL","Digital","Empresario",6165,"2021-12-03","pyme","12",NULL,"2021-12-23",NULL,1756,8292,"5","5","7"
6166,"COL","Digital","Empresario",6166,"2020-06-30","pyme","6",NULL,"2020-07-01",NULL,2507,6226,"3","8","8"
6167,"COL","Digital","Contador",6167,"2019-01-02","plus","12",NULL,"2019-01-03",NULL,173,7533,"3","7","0"
6168,"COL","Digital","Empresario",6168,"2020-06-16","plus","6",NULL,"2020-08-03",NULL,845,3660,"1","0","10"
6169,"COL","Digital","Contador",6169,"2019-11-24","pro","12",NULL,"2020-01-23",NULL,2967,1233,"3","0","7"
6170,"COL","Digital","Empresario",6170,"2020-04-23","pyme","6",NULL,"2020-04-24",NULL,48,1663,"7","10","2"
6171,"COL","Digital","Contador",6171,"2021-04-17","consulta","6","plus","2021-05-11","2021-07-03",2035,2245,"4","4","7"
6172,"COL","Digital","Empresario",6172,"2020-01-14","consulta","6","pyme","2020-01-15","2020-12-26",38,1731,"7","4","3"
6173,"COL","Digital","Independiente",6173,"2019-04-01","consulta","12","pro","2019-04-02","2019-05-27",297,9968,"9","7","3"
6174,"COL","Digital","Empresario",6174,"2020-05-24","consulta","12",NULL,NULL,NULL,62,4630,"10","0","7"
6175,"COL","Digital","Independiente",6175,"2020-11-16","pro","12",NULL,"2021-01-21",NULL,50,8719,"6","6","0"
6176,"COL","Digital","Empresario",6176,"2020-12-02","pyme","6",NULL,"2020-12-03",NULL,345,1516,"10","9","1"
6177,"COL","Digital","Independiente",6177,"2019-04-20","pyme","6",NULL,"2019-04-21",NULL,232,5852,"5","1","1"
6178,"COL","Digital","Independiente",6178,"2019-04-22","pro","12",NULL,"2019-04-23",NULL,1145,9559,"8","5","0"
6179,"COL","Digital","Independiente",6179,"2019-01-26","pyme","12",NULL,"2019-02-06",NULL,10,8149,"5","9","6"
6180,"COL","Digital","Independiente",6180,"2020-07-19","consulta","6","pro","2020-07-20","2021-09-12",182,8312,"7","8","2"
6181,"COL","Digital","Contador",6181,"2019-04-08","pyme","6",NULL,"2019-04-10",NULL,25,2280,"8","5","0"
6182,"COL","Digital","Contador",6182,"2021-11-05","pro","6",NULL,"2021-11-17",NULL,0,1419,"9","4","5"
6183,"COL","Digital","Empresario",6183,"2019-06-25","consulta","6",NULL,NULL,NULL,47,8425,"5","2","3"
6184,"COL","Digital","Independiente",6184,"2020-06-23","plus","12",NULL,"2020-06-30",NULL,11,7034,"7","8","5"
6185,"COL","Digital","Empresario",6185,"2019-01-30","pro","6",NULL,"2019-02-12",NULL,19,2043,"1","8","10"
6186,"COL","Digital","Empresario",6186,"2022-02-08","pyme","6",NULL,"2022-02-09",NULL,2214,7152,"10","10","4"
6187,"COL","Digital","Empresario",6187,"2020-01-17","pyme","12",NULL,"2020-01-18",NULL,1715,4303,"9","7","0"
6188,"COL","Digital","Independiente",6188,"2021-11-12","plus","12",NULL,"2022-03-07",NULL,638,6787,"9","8","3"
6189,"COL","Digital","Independiente",6189,"2021-09-22","pro","6",NULL,"2021-10-08",NULL,36,2101,"2","9","6"
6190,"COL","Digital","Empresario",6190,"2020-10-08","pyme","6",NULL,"2021-01-11",NULL,33,9266,"4","8","10"
6191,"COL","Digital","Empresario",6191,"2022-01-21","pro","6",NULL,"2022-01-22",NULL,432,3035,"7","9","3"
6192,"COL","Digital","Independiente",6192,"2020-03-21","consulta","12","pyme","2020-08-14","2020-08-14",25,6859,"8","8","0"
6193,"COL","Digital","Independiente",6193,"2021-10-17","pyme","6",NULL,"2021-12-10",NULL,388,2189,"5","6","3"
6194,"COL","Digital","Empresario",6194,"2019-01-17","consulta","12","pyme","2019-02-26","2019-05-13",9,8289,"7","2","3"
6195,"COL","Digital","Empresario",6195,"2021-01-26","pyme","6",NULL,"2021-04-11",NULL,1621,3917,"6","9","0"
6196,"COL","Digital","Independiente",6196,"2022-03-21","pyme","12",NULL,"2022-03-29",NULL,6,4910,"7","3","2"
6197,"COL","Digital","Empresario",6197,"2020-11-24","pro","12",NULL,"2020-12-06",NULL,810,3250,"9","3","5"
6198,"COL","Digital","Empresario",6198,"2021-05-15","pyme","12",NULL,"2021-05-16",NULL,319,8594,"1","0","1"
6199,"COL","Digital","Independiente",6199,"2020-03-21","pro","12",NULL,"2020-06-03",NULL,41,3322,"9","3","4"
6200,"COL","Digital","Independiente",6200,"2020-06-26","pyme","12",NULL,"2020-06-27",NULL,274,5333,"1","3","5"
6201,"COL","Digital","Independiente",6201,"2022-02-05","consulta","6",NULL,NULL,NULL,37,2205,"7","8","4"
6202,"COL","Digital","Empresario",6202,"2019-12-27","consulta","6","plus","2019-12-28","2020-04-26",1332,8576,"7","3","5"
6203,"COL","Digital","Independiente",6203,"2020-09-29","pyme","12",NULL,"2020-12-06",NULL,49,5885,"4","5","1"
6204,"COL","Digital","Empresario",6204,"2019-05-01","pyme","6",NULL,"2019-07-16",NULL,2950,4745,"7","10","5"
6205,"COL","Digital","Contador",6205,"2021-04-15","pyme","6",NULL,"2021-04-16",NULL,1320,6498,"1","1","1"
6206,"COL","Digital","Independiente",6206,"2020-11-12","pyme","6",NULL,"2020-11-30",NULL,2339,3461,"3","2","7"
6207,"COL","Digital","Contador",6207,"2019-06-07","consulta","6","pro","2019-09-21","2020-09-30",392,9590,"10","0","1"
6208,"COL","Digital","Empresario",6208,"2020-11-13","pyme","6",NULL,"2021-02-09",NULL,137,8823,"2","2","5"
6209,"COL","Digital","Empresario",6209,"2019-11-14","consulta","6","pyme","2020-03-02","2020-03-02",23,8006,"5","6","7"
6210,"COL","Digital","Empresario",6210,"2019-10-13","pyme","6",NULL,"2019-11-10",NULL,934,5275,"6","6","6"
6211,"COL","Digital","Empresario",6211,"2020-01-30","pyme","12",NULL,"2020-04-22",NULL,41,9221,"8","4","0"
6212,"COL","Digital","Empresario",6212,"2020-09-16","pyme","6",NULL,"2020-11-06",NULL,345,5962,"2","6","0"
6213,"COL","Digital","Independiente",6213,"2020-06-23","pro","6",NULL,"2020-06-24",NULL,9,7074,"6","1","5"
6214,"COL","Digital","Empresario",6214,"2022-03-25","consulta","6","plus","2022-03-26","2022-05-25",1611,5544,"2","8","10"
6215,"COL","Digital","Empresario",6215,"2021-01-16","pyme","6",NULL,"2021-03-13",NULL,11,9279,"1","0","5"
6216,"COL","Digital","Independiente",6216,"2022-01-07","consulta","12","plus","2022-03-02","2022-04-13",546,3204,"9","9","5"
6217,"COL","Digital","Empresario",6217,"2019-02-05","pro","12",NULL,"2019-03-13",NULL,271,4600,"10","3","1"
6218,"COL","Digital","Independiente",6218,"2021-01-24","pyme","6",NULL,"2021-01-25",NULL,1106,5838,"6","7","8"
6219,"COL","Digital","Empresario",6219,"2019-09-09","pyme","12",NULL,"2019-11-16",NULL,6,8243,"2","0","1"
6220,"COL","Digital","Empresario",6220,"2020-07-18","pyme","6",NULL,"2020-08-24",NULL,463,9827,"1","4","2"
6221,"COL","Digital","Independiente",6221,"2019-08-15","plus","6",NULL,"2019-09-12",NULL,473,4647,"1","9","9"
6222,"COL","Digital","Empresario",6222,"2020-10-10","plus","6",NULL,"2021-01-03",NULL,2059,4634,"7","8","1"
6223,"COL","Digital","Empresario",6223,"2021-12-13","consulta","12",NULL,NULL,NULL,25,5888,"4","3","9"
6224,"COL","Digital","Contador",6224,"2019-03-28","plus","6",NULL,"2019-05-14",NULL,1308,3788,"8","3","10"
6225,"COL","Digital","Contador",6225,"2019-01-19","consulta","6","pro","2019-04-28","2019-09-04",488,8665,"3","4","5"
6226,"COL","Digital","Independiente",6226,"2020-01-11","pyme","6",NULL,"2020-02-09",NULL,16,8700,"7","8","4"
6227,"COL","Digital","Independiente",6227,"2020-03-29","pyme","12",NULL,"2020-04-01",NULL,476,4944,"6","3","8"
6228,"COL","Digital","Contador",6228,"2022-04-06","pyme","12",NULL,"2022-05-16",NULL,10,8601,"7","5","0"
6229,"COL","Digital","Empresario",6229,"2019-01-26","pyme","6",NULL,"2019-01-27",NULL,720,7703,"7","3","9"
6230,"COL","Digital","Independiente",6230,"2019-01-15","consulta","6","plus","2019-03-17","2019-09-20",141,9824,"7","10","9"
